tile_x,tile_y,zoom,inside_polygon
9015,4786,14,0
9015,4787,14,0
9015,4788,14,0
9015,4789,14,0
9015,4790,14,0
9015,4791,14,0
9015,4792,14,0
9015,4793,14,0
9015,4794,14,0
9015,4795,14,0
9015,4796,14,0
9015,4797,14,0
9015,4798,14,0
9015,4799,14,0
9015,4800,14,0
9015,4801,14,0
9015,4802,14,0
9015,4803,14,0
9015,4804,14,0
9015,4805,14,0
9015,4806,14,0
9015,4807,14,1
9015,4808,14,1
9015,4809,14,1
9015,4810,14,1
9015,4811,14,1
9015,4812,14,1
9015,4813,14,0
9015,4814,14,1
9015,4815,14,1
9015,4816,14,1
9015,4817,14,1
9015,4818,14,1
9015,4819,14,1
9015,4820,14,1
9015,4821,14,0
9015,4822,14,0
9015,4823,14,0
9015,4824,14,0
9015,4825,14,0
9016,4785,14,0
9016,4786,14,0
9016,4787,14,0
9016,4788,14,0
9016,4789,14,0
9016,4790,14,0
9016,4791,14,0
9016,4792,14,0
9016,4793,14,0
9016,4794,14,0
9016,4795,14,0
9016,4796,14,0
9016,4797,14,0
9016,4798,14,0
9016,4799,14,0
9016,4800,14,0
9016,4801,14,0
9016,4802,14,0
9016,4803,14,0
9016,4804,14,0
9016,4805,14,0
9016,4806,14,0
9016,4807,14,1
9016,4808,14,1
9016,4809,14,1
9016,4810,14,0
9016,4811,14,0
9016,4812,14,0
9016,4813,14,0
9016,4814,14,1
9016,4815,14,1
9016,4816,14,1
9016,4817,14,1
9016,4818,14,1
9016,4819,14,0
9016,4820,14,0
9016,4821,14,0
9016,4822,14,0
9016,4823,14,0
9016,4824,14,0
9016,4825,14,0
9017,4785,14,0
9017,4786,14,0
9017,4787,14,0
9017,4788,14,0
9017,4789,14,0
9017,4790,14,0
9017,4791,14,0
9017,4792,14,0
9017,4793,14,0
9017,4794,14,0
9017,4795,14,0
9017,4796,14,0
9017,4797,14,0
9017,4798,14,0
9017,4799,14,0
9017,4800,14,0
9017,4801,14,0
9017,4802,14,0
9017,4803,14,0
9017,4804,14,0
9017,4805,14,0
9017,4806,14,1
9017,4807,14,1
9017,4808,14,1
9017,4809,14,0
9017,4810,14,0
9017,4811,14,0
9017,4812,14,0
9017,4813,14,0
9017,4814,14,0
9017,4815,14,0
9017,4816,14,0
9017,4817,14,1
9017,4818,14,1
9017,4819,14,0
9017,4820,14,0
9017,4821,14,0
9017,4822,14,0
9017,4823,14,0
9017,4824,14,0
9017,4825,14,0
9018,4785,14,0
9018,4786,14,0
9018,4787,14,0
9018,4788,14,0
9018,4789,14,0
9018,4790,14,0
9018,4791,14,0
9018,4792,14,0
9018,4793,14,0
9018,4794,14,0
9018,4795,14,0
9018,4796,14,0
9018,4797,14,0
9018,4798,14,0
9018,4799,14,0
9018,4800,14,0
9018,4801,14,0
9018,4802,14,0
9018,4803,14,0
9018,4804,14,0
9018,4805,14,0
9018,4806,14,1
9018,4807,14,1
9018,4808,14,0
9018,4809,14,0
9018,4810,14,0
9018,4811,14,0
9018,4812,14,0
9018,4813,14,0
9018,4814,14,0
9018,4815,14,0
9018,4816,14,0
9018,4817,14,0
9018,4818,14,0
9018,4819,14,0
9018,4820,14,0
9018,4821,14,1
9018,4822,14,0
9018,4823,14,0
9018,4824,14,0
9018,4825,14,0
9019,4785,14,0
9019,4786,14,0
9019,4787,14,0
9019,4788,14,0
9019,4789,14,0
9019,4790,14,0
9019,4791,14,0
9019,4792,14,0
9019,4793,14,0
9019,4794,14,0
9019,4795,14,0
9019,4796,14,0
9019,4797,14,0
9019,4798,14,0
9019,4799,14,0
9019,4800,14,0
9019,4801,14,0
9019,4802,14,0
9019,4803,14,0
9019,4804,14,0
9019,4805,14,0
9019,4806,14,0
9019,4807,14,1
9019,4808,14,0
9019,4809,14,0
9019,4810,14,0
9019,4811,14,0
9019,4812,14,0
9019,4813,14,0
9019,4814,14,0
9019,4815,14,0
9019,4816,14,0
9019,4817,14,0
9019,4818,14,0
9019,4819,14,0
9019,4820,14,0
9019,4821,14,1
9019,4822,14,1
9019,4823,14,0
9019,4824,14,0
9019,4825,14,0
9020,4785,14,0
9020,4786,14,0
9020,4787,14,0
9020,4788,14,0
9020,4789,14,0
9020,4790,14,0
9020,4791,14,0
9020,4792,14,0
9020,4793,14,0
9020,4794,14,0
9020,4795,14,0
9020,4796,14,0
9020,4797,14,0
9020,4798,14,0
9020,4799,14,0
9020,4800,14,0
9020,4801,14,0
9020,4802,14,0
9020,4803,14,0
9020,4804,14,0
9020,4805,14,0
9020,4806,14,0
9020,4807,14,1
9020,4808,14,0
9020,4809,14,0
9020,4810,14,0
9020,4811,14,0
9020,4812,14,0
9020,4813,14,0
9020,4814,14,0
9020,4815,14,0
9020,4816,14,0
9020,4817,14,0
9020,4818,14,0
9020,4819,14,0
9020,4820,14,0
9020,4821,14,0
9020,4822,14,0
9020,4823,14,0
9020,4824,14,0
9020,4825,14,0
9021,4785,14,0
9021,4786,14,0
9021,4787,14,0
9021,4788,14,0
9021,4789,14,0
9021,4790,14,0
9021,4791,14,0
9021,4792,14,0
9021,4793,14,0
9021,4794,14,0
9021,4795,14,0
9021,4796,14,0
9021,4797,14,0
9021,4798,14,0
9021,4799,14,0
9021,4800,14,0
9021,4801,14,0
9021,4802,14,0
9021,4803,14,0
9021,4804,14,0
9021,4805,14,0
9021,4806,14,0
9021,4807,14,1
9021,4808,14,1
9021,4809,14,1
9021,4810,14,1
9021,4811,14,1
9021,4812,14,0
9021,4813,14,0
9021,4814,14,0
9021,4815,14,0
9021,4816,14,0
9021,4817,14,0
9021,4818,14,0
9021,4819,14,0
9021,4820,14,0
9021,4821,14,0
9021,4822,14,0
9021,4823,14,0
9021,4824,14,0
9021,4825,14,0
9022,4785,14,0
9022,4786,14,0
9022,4787,14,0
9022,4788,14,0
9022,4789,14,0
9022,4790,14,0
9022,4791,14,0
9022,4792,14,0
9022,4793,14,0
9022,4794,14,0
9022,4795,14,0
9022,4796,14,0
9022,4797,14,0
9022,4798,14,0
9022,4799,14,0
9022,4800,14,0
9022,4801,14,0
9022,4802,14,0
9022,4803,14,0
9022,4804,14,0
9022,4805,14,0
9022,4806,14,0
9022,4807,14,0
9022,4808,14,0
9022,4809,14,1
9022,4810,14,0
9022,4811,14,1
9022,4812,14,1
9022,4813,14,0
9022,4814,14,0
9022,4815,14,0
9022,4816,14,0
9022,4817,14,0
9022,4818,14,0
9022,4819,14,0
9022,4820,14,0
9022,4821,14,0
9022,4822,14,0
9022,4823,14,0
9022,4824,14,0
9022,4825,14,0
9023,4785,14,0
9023,4786,14,0
9023,4787,14,0
9023,4788,14,0
9023,4789,14,0
9023,4790,14,0
9023,4791,14,0
9023,4792,14,0
9023,4793,14,0
9023,4794,14,0
9023,4795,14,0
9023,4796,14,0
9023,4797,14,0
9023,4798,14,0
9023,4799,14,0
9023,4800,14,0
9023,4801,14,0
9023,4802,14,0
9023,4803,14,0
9023,4804,14,0
9023,4805,14,0
9023,4806,14,0
9023,4807,14,0
9023,4808,14,0
9023,4809,14,1
9023,4810,14,0
9023,4811,14,0
9023,4812,14,1
9023,4813,14,0
9023,4814,14,0
9023,4815,14,0
9023,4816,14,0
9023,4817,14,0
9023,4818,14,0
9023,4819,14,0
9023,4820,14,0
9023,4821,14,0
9023,4822,14,0
9023,4823,14,0
9023,4824,14,0
9023,4825,14,0
9024,4785,14,0
9024,4786,14,0
9024,4787,14,0
9024,4788,14,0
9024,4789,14,0
9024,4790,14,0
9024,4791,14,0
9024,4792,14,0
9024,4793,14,0
9024,4794,14,0
9024,4795,14,0
9024,4796,14,0
9024,4797,14,0
9024,4798,14,0
9024,4799,14,0
9024,4800,14,0
9024,4801,14,0
9024,4802,14,0
9024,4803,14,0
9024,4804,14,0
9024,4805,14,0
9024,4806,14,0
9024,4807,14,0
9024,4808,14,0
9024,4809,14,1
9024,4810,14,1
9024,4811,14,0
9024,4812,14,1
9024,4813,14,0
9024,4814,14,0
9024,4815,14,0
9024,4816,14,0
9024,4817,14,0
9024,4818,14,0
9024,4819,14,0
9024,4820,14,0
9024,4821,14,0
9024,4822,14,0
9024,4823,14,0
9024,4824,14,0
9024,4825,14,0
9025,4785,14,0
9025,4786,14,0
9025,4787,14,0
9025,4788,14,0
9025,4789,14,0
9025,4790,14,0
9025,4791,14,0
9025,4792,14,0
9025,4793,14,0
9025,4794,14,0
9025,4795,14,0
9025,4796,14,0
9025,4797,14,0
9025,4798,14,0
9025,4799,14,0
9025,4800,14,0
9025,4801,14,0
9025,4802,14,0
9025,4803,14,0
9025,4804,14,0
9025,4805,14,0
9025,4806,14,0
9025,4807,14,0
9025,4808,14,0
9025,4809,14,0
9025,4810,14,1
9025,4811,14,1
9025,4812,14,1
9025,4813,14,0
9025,4814,14,0
9025,4815,14,0
9025,4816,14,0
9025,4817,14,0
9025,4818,14,0
9025,4819,14,0
9025,4820,14,0
9025,4821,14,0
9025,4822,14,0
9025,4823,14,0
9025,4824,14,0
9025,4825,14,0
9026,4785,14,0
9026,4786,14,0
9026,4787,14,0
9026,4788,14,0
9026,4789,14,0
9026,4790,14,0
9026,4791,14,0
9026,4792,14,0
9026,4793,14,0
9026,4794,14,0
9026,4795,14,0
9026,4796,14,0
9026,4797,14,0
9026,4798,14,0
9026,4799,14,0
9026,4800,14,0
9026,4801,14,0
9026,4802,14,0
9026,4803,14,0
9026,4804,14,0
9026,4805,14,0
9026,4806,14,0
9026,4807,14,0
9026,4808,14,0
9026,4809,14,0
9026,4810,14,0
9026,4811,14,1
9026,4812,14,0
9026,4813,14,0
9026,4814,14,0
9026,4815,14,0
9026,4816,14,0
9026,4817,14,0
9026,4818,14,0
9026,4819,14,0
9026,4820,14,0
9026,4821,14,0
9026,4822,14,0
9026,4823,14,0
9026,4824,14,0
9026,4825,14,0
9027,4785,14,0
9027,4786,14,0
9027,4787,14,0
9027,4788,14,0
9027,4789,14,0
9027,4790,14,0
9027,4791,14,0
9027,4792,14,0
9027,4793,14,0
9027,4794,14,0
9027,4795,14,0
9027,4796,14,0
9027,4797,14,0
9027,4798,14,0
9027,4799,14,0
9027,4800,14,0
9027,4801,14,0
9027,4802,14,0
9027,4803,14,0
9027,4804,14,0
9027,4805,14,0
9027,4806,14,0
9027,4807,14,0
9027,4808,14,0
9027,4809,14,0
9027,4810,14,0
9027,4811,14,0
9027,4812,14,0
9027,4813,14,0
9027,4814,14,0
9027,4815,14,0
9027,4816,14,0
9027,4817,14,0
9027,4818,14,0
9027,4819,14,0
9027,4820,14,0
9027,4821,14,0
9027,4822,14,0
9027,4823,14,0
9027,4824,14,0
9027,4825,14,0
