tile_x,tile_y,zoom,inside_polygon
67719,46337,17,0
67719,46338,17,0
67719,46339,17,0
67719,46340,17,0
67719,46341,17,0
67719,46342,17,0
67719,46343,17,0
67719,46344,17,0
67719,46345,17,0
67719,46346,17,0
67719,46347,17,0
67719,46348,17,0
67719,46349,17,0
67719,46350,17,0
67719,46351,17,0
67719,46352,17,0
67719,46353,17,0
67719,46354,17,0
67719,46355,17,0
67719,46356,17,0
67719,46357,17,0
67719,46358,17,0
67719,46359,17,0
67719,46360,17,0
67719,46361,17,0
67719,46362,17,0
67719,46363,17,0
67719,46364,17,0
67719,46365,17,0
67719,46366,17,0
67719,46367,17,0
67719,46368,17,0
67719,46369,17,0
67719,46370,17,0
67719,46371,17,0
67719,46372,17,0
67719,46373,17,0
67719,46374,17,0
67719,46375,17,0
67719,46376,17,0
67719,46377,17,0
67719,46378,17,0
67719,46379,17,0
67719,46380,17,0
67719,46381,17,0
67719,46382,17,0
67719,46383,17,0
67719,46384,17,0
67719,46385,17,0
67719,46386,17,0
67719,46387,17,0
67719,46388,17,0
67719,46389,17,0
67719,46390,17,0
67719,46391,17,0
67719,46392,17,0
67719,46393,17,0
67719,46394,17,0
67719,46395,17,0
67719,46396,17,0
67719,46397,17,0
67719,46398,17,0
67719,46399,17,0
67719,46400,17,0
67719,46401,17,0
67719,46402,17,0
67719,46403,17,0
67719,46404,17,0
67719,46405,17,0
67719,46406,17,0
67719,46407,17,0
67719,46408,17,0
67719,46409,17,0
67719,46410,17,0
67719,46411,17,0
67719,46412,17,0
67719,46413,17,0
67719,46414,17,0
67719,46415,17,0
67719,46416,17,0
67719,46417,17,0
67719,46418,17,0
67719,46419,17,0
67719,46420,17,0
67719,46421,17,0
67719,46422,17,0
67719,46423,17,0
67719,46424,17,0
67719,46425,17,0
67719,46426,17,0
67719,46427,17,0
67719,46428,17,0
67719,46429,17,0
67719,46430,17,0
67719,46431,17,0
67719,46432,17,0
67719,46433,17,0
67719,46434,17,0
67719,46435,17,0
67719,46436,17,0
67719,46437,17,0
67719,46438,17,0
67719,46439,17,0
67719,46440,17,0
67719,46441,17,0
67719,46442,17,0
67719,46443,17,0
67719,46444,17,0
67719,46445,17,0
67719,46446,17,0
67719,46447,17,0
67719,46448,17,0
67719,46449,17,0
67719,46450,17,0
67719,46451,17,0
67719,46452,17,0
67719,46453,17,0
67719,46454,17,0
67719,46455,17,0
67719,46456,17,0
67719,46457,17,0
67719,46458,17,0
67719,46459,17,0
67719,46460,17,0
67719,46461,17,0
67719,46462,17,0
67719,46463,17,0
67719,46464,17,0
67719,46465,17,0
67719,46466,17,0
67719,46467,17,0
67719,46468,17,0
67719,46469,17,0
67719,46470,17,0
67719,46471,17,0
67719,46472,17,0
67719,46473,17,0
67719,46474,17,0
67719,46475,17,0
67719,46476,17,0
67719,46477,17,0
67719,46478,17,0
67719,46479,17,0
67719,46480,17,0
67719,46481,17,0
67719,46482,17,0
67719,46483,17,0
67719,46484,17,0
67719,46485,17,0
67719,46486,17,0
67719,46487,17,0
67719,46488,17,0
67719,46489,17,0
67719,46490,17,0
67719,46491,17,0
67719,46492,17,0
67719,46493,17,0
67719,46494,17,0
67719,46495,17,1
67719,46496,17,1
67719,46497,17,1
67719,46498,17,1
67719,46499,17,1
67719,46500,17,1
67719,46501,17,0
67719,46502,17,0
67719,46503,17,0
67719,46504,17,0
67719,46505,17,0
67719,46506,17,0
67719,46507,17,0
67719,46508,17,0
67719,46509,17,0
67719,46510,17,0
67719,46511,17,0
67719,46512,17,0
67719,46513,17,0
67719,46514,17,0
67719,46515,17,0
67719,46516,17,0
67719,46517,17,1
67719,46518,17,0
67719,46519,17,0
67719,46520,17,0
67719,46521,17,0
67719,46522,17,0
67719,46523,17,0
67719,46524,17,0
67719,46525,17,0
67719,46526,17,0
67719,46527,17,0
67719,46528,17,0
67719,46529,17,0
67719,46530,17,0
67719,46531,17,0
67719,46532,17,0
67719,46533,17,0
67719,46534,17,0
67719,46535,17,0
67719,46536,17,0
67719,46537,17,0
67719,46538,17,0
67719,46539,17,0
67719,46540,17,0
67719,46541,17,0
67719,46542,17,0
67719,46543,17,0
67719,46544,17,0
67719,46545,17,0
67719,46546,17,0
67719,46547,17,0
67719,46548,17,0
67719,46549,17,0
67719,46550,17,0
67719,46551,17,0
67719,46552,17,0
67719,46553,17,0
67719,46554,17,0
67719,46555,17,0
67719,46556,17,0
67719,46557,17,0
67719,46558,17,0
67719,46559,17,0
67719,46560,17,0
67719,46561,17,0
67719,46562,17,0
67719,46563,17,0
67719,46564,17,0
67719,46565,17,0
67719,46566,17,0
67719,46567,17,0
67719,46568,17,0
67719,46569,17,0
67719,46570,17,0
67719,46571,17,0
67719,46572,17,0
67719,46573,17,0
67719,46574,17,0
67719,46575,17,0
67719,46576,17,0
67719,46577,17,0
67720,46314,17,0
67720,46315,17,0
67720,46316,17,0
67720,46317,17,0
67720,46318,17,0
67720,46319,17,0
67720,46320,17,0
67720,46321,17,0
67720,46322,17,0
67720,46323,17,0
67720,46324,17,0
67720,46325,17,0
67720,46326,17,0
67720,46327,17,0
67720,46328,17,0
67720,46329,17,0
67720,46330,17,0
67720,46331,17,0
67720,46332,17,0
67720,46333,17,0
67720,46334,17,0
67720,46335,17,0
67720,46336,17,0
67720,46337,17,0
67720,46338,17,0
67720,46339,17,0
67720,46340,17,0
67720,46341,17,0
67720,46342,17,0
67720,46343,17,0
67720,46344,17,0
67720,46345,17,0
67720,46346,17,0
67720,46347,17,0
67720,46348,17,0
67720,46349,17,0
67720,46350,17,0
67720,46351,17,0
67720,46352,17,0
67720,46353,17,0
67720,46354,17,0
67720,46355,17,0
67720,46356,17,0
67720,46357,17,0
67720,46358,17,0
67720,46359,17,0
67720,46360,17,0
67720,46361,17,0
67720,46362,17,0
67720,46363,17,0
67720,46364,17,0
67720,46365,17,0
67720,46366,17,0
67720,46367,17,0
67720,46368,17,0
67720,46369,17,0
67720,46370,17,0
67720,46371,17,0
67720,46372,17,0
67720,46373,17,0
67720,46374,17,0
67720,46375,17,0
67720,46376,17,0
67720,46377,17,0
67720,46378,17,0
67720,46379,17,0
67720,46380,17,0
67720,46381,17,0
67720,46382,17,0
67720,46383,17,0
67720,46384,17,0
67720,46385,17,0
67720,46386,17,0
67720,46387,17,0
67720,46388,17,0
67720,46389,17,0
67720,46390,17,0
67720,46391,17,0
67720,46392,17,0
67720,46393,17,0
67720,46394,17,0
67720,46395,17,0
67720,46396,17,0
67720,46397,17,0
67720,46398,17,0
67720,46399,17,0
67720,46400,17,0
67720,46401,17,0
67720,46402,17,0
67720,46403,17,0
67720,46404,17,0
67720,46405,17,0
67720,46406,17,0
67720,46407,17,0
67720,46408,17,0
67720,46409,17,0
67720,46410,17,0
67720,46411,17,0
67720,46412,17,0
67720,46413,17,0
67720,46414,17,0
67720,46415,17,0
67720,46416,17,0
67720,46417,17,0
67720,46418,17,0
67720,46419,17,0
67720,46420,17,0
67720,46421,17,0
67720,46422,17,0
67720,46423,17,0
67720,46424,17,0
67720,46425,17,0
67720,46426,17,0
67720,46427,17,0
67720,46428,17,0
67720,46429,17,0
67720,46430,17,0
67720,46431,17,0
67720,46432,17,0
67720,46433,17,0
67720,46434,17,0
67720,46435,17,0
67720,46436,17,0
67720,46437,17,0
67720,46438,17,0
67720,46439,17,0
67720,46440,17,0
67720,46441,17,0
67720,46442,17,0
67720,46443,17,0
67720,46444,17,0
67720,46445,17,0
67720,46446,17,0
67720,46447,17,0
67720,46448,17,0
67720,46449,17,0
67720,46450,17,0
67720,46451,17,0
67720,46452,17,0
67720,46453,17,0
67720,46454,17,0
67720,46455,17,0
67720,46456,17,0
67720,46457,17,0
67720,46458,17,0
67720,46459,17,0
67720,46460,17,0
67720,46461,17,0
67720,46462,17,0
67720,46463,17,0
67720,46464,17,0
